contig,O_sativa_locus_annotation,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,A_thaliana_locus,Gene_Symbol,Description
S_alt_contig04704,"LOC_Os10g34180.2|13110.m03041|cDNA transcription factor BTF3, putative, expressed",PF01849,PTHR10351,KOG2240,,K01527,AT1G17880.1,"ATBTF3,BTF3",basic transcription factor 3
S_alt_contig04708_NB,,,,,,,,,
S_alt_contig04711_RC,LOC_Os09g00999.1|13109.m00002|cDNA,,,,,,,,
S_alt_contig04712_RC,LOC_Os09g00999.1|13109.m00002|cDNA,,,,,,,,
S_alt_contig04713_RC,"LOC_Os03g49770.1|13103.m05411|cDNA oxysterol-binding protein, putative, expressed","PF00169,PF01237",PTHR10972,KOG1737,,,AT4G08180.1,ORP1C,OSBP(oxysterol binding protein)-related protein 1C
S_alt_contig04715_RC,LOC_Os02g57450.2|13102.m06632|cDNA,PF00149,PTHR11668,KOG0374,3.1.3.16,K01090,AT2G39840.1,TOPP4,type one serine/threonine protein phosphatase 4
S_alt_contig04716_RC,"LOC_Os04g45070.1|13104.m04514|cDNA remorin, putative, expressed","PF03766,PF03763",,,,,AT3G61260.1,,Remorin family protein
S_alt_contig04717_RC,LOC_Os04g45070.1|13104.m04514|cDNA,"PF03766,PF03763",,,,,AT3G61260.1,,Remorin family protein
S_alt_contig04721,LOC_Os04g37904.1|13104.m03629|cDNA,"PF00481,PF07228",PTHR13832,KOG0698,,,AT1G34750.1,,Protein phosphatase 2C family protein
S_alt_contig04722,LOC_Os09g38030.2|13109.m03781|cDNA,PF01704,PTHR11952,KOG2638,,,AT5G17310.2,"AtUGP2,UGP2",UDP-glucose pyrophosphorylase 2
S_alt_contig04723_NB,,,,,,,,,
S_alt_contig04725,"LOC_Os02g31874.1|13102.m03437|cDNA DUF803 domain containing, putative, expressed",PF05653,PTHR12570,KOG2922,,,AT3G26670.1,,Protein of unknown function (DUF803)
S_alt_contig04726_NB,,,,,,,,,
S_alt_contig04727,"LOC_Os03g06220.1|13103.m00677|cDNA DEAD-box ATP-dependent RNA helicase, putative, expressed","PF00270,PF00271",PTHR10967,KOG0332,3.6.1.-,K01529,AT3G53110.1,LOS4,P-loop containing nucleoside triphosphate hydrolases superfamily protein
S_alt_contig04730_RC,"LOC_Os12g44350.1|13112.m04689|cDNA actin, putative, expressed",PF00022,PTHR11937,KOG0676,,,AT3G12110.1,ACT11,actin-11
S_alt_contig04731_RC,LOC_Os01g57968.1|13101.m14919|cDNA,,,,,,,,
S_alt_contig04732,"LOC_Os07g45750.1|13107.m04818|cDNA retrotransposon protein, putative, unclassified, expressed","PF05970,PF02689",PTHR10492,KOG0987,,,AT5G28780.1,,PIF1 helicase
S_alt_contig04733,LOC_Os07g01090.2|13107.m00012|cDNA,PF01490,PTHR22950,KOG1303,,,AT2G39890.1,"ATPROT1,PROT1",proline transporter 1
S_alt_contig04734,LOC_Os03g40010.1|13103.m04335|cDNA,PF08766,PTHR13468,KOG2266,,,AT5G55660.1,,DEK domain-containing chromatin associated protein
S_alt_contig04735,"LOC_Os07g25430.1|13107.m02512|cDNA photosystem I reaction center subunit IV A, chloroplast precursor, putative, expressed",PF02427,,,,K02693,AT2G20260.1,PSAE-2,photosystem I subunit E-2
S_alt_contig04736_RC,LOC_Os01g46810.1|13101.m04815|cDNA,,,KOG4674,,,,,
S_alt_contig04737_NB,,,,,,,,,
S_alt_contig04740,"LOC_Os01g73514.1|13101.m08020|cDNA 5-oxoprolinase, putative, expressed","PF05378,PF01968,PF02538",PTHR11365,KOG1939,3.5.2.9,K01469,AT5G37830.1,OXP1,oxoprolinase 1
S_alt_contig04741_RC,"LOC_Os01g48790.3|13101.m05066|cDNA YT521-B-like family domain containing protein, expressed",PF04146,PTHR12357,KOG1901,,,AT1G79270.1,ECT8,evolutionarily conserved C-terminal region 8
S_alt_contig04743_RC,LOC_Os01g48790.3|13101.m05066|cDNA,PF04146,PTHR12357,KOG1901,,,AT1G79270.1,ECT8,evolutionarily conserved C-terminal region 8
S_alt_contig04744_RC,LOC_Os03g62330.1|13103.m06881|cDNA expressed protein,PF05097,,,,,AT1G21695.1,,hydroxyproline-rich glycoprotein family protein
S_alt_contig04745_RC,LOC_Os06g46310.2|13106.m04889|cDNA,PF01566,PTHR11706,KOG1291,,,AT1G80830.1,"ATNRAMP1,NRAMP1,PMIT1",natural resistance-associated macrophage protein 1
S_alt_contig04748_RC,LOC_Os03g12670.2|13103.m01454|cDNA expressed protein,,,,,,,,
S_alt_contig04750,LOC_Os03g40010.1|13103.m04335|cDNA,PF08766,PTHR13468,KOG2266,,,AT5G55660.1,,DEK domain-containing chromatin associated protein
S_alt_contig04751,"LOC_Os02g40030.1|13102.m04452|cDNA transporter family protein, putative, expressed","PF08449,PF03151",PTHR11132,KOG1444,,,AT4G32272.1,,Nucleotide/sugar transporter family protein
S_alt_contig04752,LOC_Os07g37250.1|13107.m03832|cDNA,PF11264,,,,,AT2G20890.1,"PSB29,THF1",photosystem II reaction center PSB29 protein
S_alt_contig04754,LOC_Os01g36580.1|13101.m03704|cDNA,PF00892,,,,,AT5G64700.1,,nodulin MtN21 /EamA-like transporter family protein
S_alt_contig04755,LOC_Os08g10550.1|13108.m01125|cDNA,PF02705,,,,,AT2G35060.2,KUP11,K+ uptake permease 11
S_alt_contig04756_RC,LOC_Os06g47230.1|13106.m05007|cDNA,,,,,,,,
S_alt_contig04757,"LOC_Os07g46690.1|13107.m04933|cDNA PHD-finger family protein, expressed","PF02791,PF00628",PTHR22664,,,,AT5G12400.1,,DNA binding;zinc ion binding;DNA binding
S_alt_contig04758,LOC_Os02g04490.1|13102.m00470|cDNA,"PF08214,PF00569,PF02135",PTHR13808,KOG1778,2.3.1.48,K04498,AT1G16710.1,HAC12,histone acetyltransferase of the CBP family 12
S_alt_contig04759_RC,"LOC_Os07g23640.1|13107.m02321|cDNA retrotransposon protein, putative, Ty3-gypsy subclass, expressed",,,,,,,,
S_alt_contig04765,"LOC_Os11g16430.1|13111.m01660|cDNA diphthamide biosynthesis protein, putative, expressed",PF01866,PTHR10762,KOG2648,,,AT3G59630.1,,diphthamide synthesis DPH2 family protein
S_alt_contig04771,LOC_Os12g34094.1|13112.m08818|cDNA,PF00361,PTHR22773,,1.6.5.3,K03881,ATMG00580.1,,NADH dehydrogenase subunit 4
S_alt_contig04772_RC,LOC_Os02g50550.1|13102.m05736|cDNA,"PF00350,PF01031,PF00169,PF02212",PTHR11566,KOG0446,,,AT1G59610.1,"ADL3,CF1,DL3,DRP2B",dynamin-like 3
S_alt_contig04775_RC,LOC_Os03g49770.1|13103.m05411|cDNA,"PF00169,PF01237",PTHR10972,KOG1737,,,AT4G08180.1,ORP1C,OSBP(oxysterol binding protein)-related protein 1C
S_alt_contig04778_NB,,,,,,,,,
S_alt_contig04783,"LOC_Os06g46435.1|13106.m10450|cDNA NADPH-dependent oxidoreductase, putative, expressed",PF00361,PTHR22773,KOG4845,1.6.5.3,K05575,ATCG01050.1,,NADH-Ubiquinone/plastoquinone (complex I) protein
S_alt_contig04784_RC,LOC_Os06g46770.6|13106.m10575|cDNA,"PF11976,PF00240",PTHR10666,KOG0005,,K04551,AT4G05320.2,UBQ10,polyubiquitin 10
S_alt_contig04786_RC,LOC_Os06g05880.1|13106.m00583|cDNA,PF00235,PTHR11604,KOG1755,,,AT2G19770.1,PRF5,profilin 5
S_alt_contig04787,LOC_Os05g08370.1|13105.m00920|cDNA,PF03552,PTHR13301:SF1,,2.4.1.12,K10999,AT4G32410.1,"AtCESA1,CESA1,RSW1",cellulose synthase 1
S_alt_contig04789_RC,"LOC_Os03g42230.1|13103.m04546|cDNA B3 DNA binding domain containing protein, expressed",PF02362,,,,,AT4G33280.1,,AP2/B3-like transcriptional factor family protein
S_alt_contig04791_RC,LOC_Os06g39716.1|13106.m10443|cDNA,PF01084,PTHR13479,,,K02963,ATCG00650.1,,ribosomal protein S18
S_alt_contig04792_RC,LOC_Os01g56490.1|13101.m05977|cDNA,"PF00917,PF00443,PF12436",PTHR10420,KOG1863,,,AT3G11910.1,UBP13,ubiquitin-specific protease 13
S_alt_contig04794_RC,"LOC_Os11g25980.2|13111.m02481|cDNA phospholipid-transporting ATPase 2, putative, expressed","PF00122,PF00702",PTHR11939,KOG0206,3.6.3.1,K01530,AT5G44240.2,ALA2,aminophospholipid ATPase 2
S_alt_contig04801_RC,"LOC_Os10g21290.1|13110.m07709|cDNA apocytochrome f precursor, putative",PF01333,,,,K02634,ATCG00540.1,,photosynthetic electron transfer A
S_alt_contig04805_RC,LOC_Os03g42820.4|13103.m04605|cDNA,"PF00412,PF12315",PTHR18973,KOG1703,,,AT4G36860.1,DAR1,LIM domain-containing protein
S_alt_contig04807,"LOC_Os11g10480.4|13111.m01114|cDNA dehydrogenase, putative, expressed",PF00107,PTHR11695,KOG0022,,,AT1G77120.1,"ADH,ADH1,ATADH,ATADH1",alcohol dehydrogenase 1
S_alt_contig04808,LOC_Os01g03820.1|13101.m00333|cDNA,PF00168,PTHR10024,KOG1030,,,AT3G18370.1,"ATSYTF,NTMC2T3,NTMC2TYPE3,SYTF",C2 domain-containing protein
S_alt_contig04809,LOC_Os10g32880.1|13110.m19364|cDNA,"PF08606,PF00400",PTHR13889,KOG0289,6.3.2.19,K10599,AT1G04510.1,MAC3A,MOS4-associated  complex 3A
S_alt_contig04811_RC,LOC_Os01g08550.1|13101.m00895|cDNA,,,,,,AT1G18950.1,,DDT domain superfamily
S_alt_contig04812_RC,LOC_Os10g35560.2|13110.m03198|cDNA expressed protein,,,,,,AT4G04920.2,SFR6,sensitive to freezing 6
S_alt_contig04813_RC,"LOC_Os04g16830.1|13104.m01524|cDNA DNA-directed RNA polymerase subunit beta, putative","PF00623,PF04983,PF04998",PTHR19376,,2.7.7.6,K03046,ATCG00170.1,,DNA-directed RNA polymerase family protein
S_alt_contig04821,LOC_Os05g18770.1|13105.m01981|cDNA,PF07738,PTHR12911,KOG2687,,,AT5G04990.1,"ATSUN1,SUN1",SAD1/UNC-84 domain protein 1
S_alt_contig04826,LOC_Os01g43540.1|13101.m04501|cDNA,"PF07719,PF00515,PF04969,PF05002",PTHR22904,KOG1309,,K12795,AT4G11260.1,"ATSGT1B,EDM1,ETA3,RPR1,SGT1B",phosphatase-related
S_alt_contig04828,"LOC_Os09g33980.1|13109.m03402|cDNA bromodomain protein 103, putative, expressed","PF01695,PF07728,PF00004,PF07724,PF00439",PTHR23069,KOG0732,,,AT1G05910.1,,cell division cycle protein 48-related / CDC48-related
S_alt_contig04830_RC,LOC_Os04g16722.1|13104.m11802|cDNA,PF10839,,,,,,,
S_alt_contig04832,LOC_Os10g25110.1|13110.m02111|cDNA,,PTHR13102,KOG2188,,,AT1G72320.1,"APUM23,PUM23",pumilio 23
S_alt_contig04833_RC,"LOC_Os10g41030.1|13110.m03815|cDNA agenet domain containing protein, putative, expressed",PF05641,,,,,AT4G17330.1,"ATG2484-1,G2484-1",G2484-1 protein
S_alt_contig04837_RC,LOC_Os01g05490.1|13101.m00522|cDNA,PF00121,PTHR21139,KOG1643,5.3.1.1,K01803,AT3G55440.1,"ATCTIMC,CYTOTPI,TPI",triosephosphate isomerase
S_alt_contig04839_RC,LOC_Os03g42820.2|13103.m04606|cDNA,"PF00412,PF12315",PTHR18973,KOG1703,,,AT4G36860.1,DAR1,LIM domain-containing protein
S_alt_contig04840_RC,"LOC_Os01g61070.1|13101.m06500|cDNA heavy metal-associated domain containing protein, expressed",PF00403,PTHR22814,KOG1603,,,AT5G05365.1,,Heavy metal transport/detoxification superfamily protein 
S_alt_contig04842_NB,,,,,,,,,
S_alt_contig04843,LOC_Os02g10130.1|13102.m01121|cDNA,PF07986,PTHR16052,KOG4416,,,AT3G57890.1,,Tubulin binding cofactor C domain-containing protein
S_alt_contig04844,"LOC_Os04g45470.1|13104.m04561|cDNA vacuolar-processing enzyme precursor, putative, expressed",PF01650,PTHR12000,KOG1348,,,AT1G62710.1,"BETA-VPE,BETAVPE",beta vacuolar processing enzyme
S_alt_contig04847,"LOC_Os10g32730.1|13110.m02864|cDNA haloacid dehalogenase-like hydrolase domain-containing protein 1A, putative, expressed","PF00702,PF01687",PTHR22749,KOG3110,2.7.1.26,K00861,AT4G21470.1,"ATFMN/FHY,FMN/FHY",riboflavin kinase/FMN hydrolase
S_alt_contig04849_RC,LOC_Os10g36550.3|13110.m03311|cDNA,,,,,,AT5G24610.1,,
S_alt_contig04850_NB,,,,,,,,,
S_alt_contig04851,LOC_Os11g05050.1|13111.m23053|cDNA,"PF12481,PF12504",PTHR11772,,,,AT5G19140.1,"AILP1,ATAILP1",Aluminium induced protein with YGL and LRDR motifs
S_alt_contig04852_RC,LOC_Os05g11140.3|13105.m01205|cDNA,"PF00069,PF07714",PTHR11909,KOG1164,,,AT2G25760.1,,Protein kinase family protein
S_alt_contig04853_RC,LOC_Os04g10240.1|13104.m00918|cDNA,PF05514,,,,,AT1G04340.1,,HR-like lesion-inducing protein-related
S_alt_contig04854,LOC_Os02g48720.1|13102.m05512|cDNA,PF00153,PTHR11896,KOG0749,,K05863,AT5G13490.1,AAC2,ADP/ATP carrier 2
S_alt_contig04855_RC,LOC_Os06g47230.1|13106.m05007|cDNA,,,,,,,,
S_alt_contig04856,"LOC_Os11g05650.1|13111.m00550|cDNA mRNA-decapping enzyme, putative, expressed",PF06058,PTHR16290,KOG2868,,,AT1G08370.1,"ATDCP1,DCP1",decapping 1
S_alt_contig04858,LOC_Os08g41830.1|13108.m04494|cDNA,"PF00174,PF03404",PTHR19372,KOG0535,1.8.3.1,K00387,AT3G01910.1,"AT-SO,AtSO,SOX",sulfite oxidase
S_alt_contig04860,"LOC_Os01g66580.1|13101.m07205|cDNA RNA polymerase III RPC4 domain containing protein, expressed",PF05132,PTHR13408,,,,AT5G09380.1,,RNA polymerase III RPC4
S_alt_contig04861,LOC_Os01g50340.1|13101.m05237|cDNA,"PF02892,PF05699",,KOG1121,,,AT3G42170.1,,BED zinc finger ;hAT family dimerisation domain
S_alt_contig04862_RC,LOC_Os03g58720.1|13103.m06450|cDNA,PF00076,PTHR10432,KOG0123,,K14573,AT2G21440.1,,RNA-binding (RRM/RBD/RNP motifs) family protein
S_alt_contig04863_RC,"LOC_Os02g32350.1|13102.m03496|cDNA TUDOR protein with multiple SNc domains, putative, expressed","PF00565,PF00567",PTHR12302,KOG2039,,,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1
S_alt_contig04866_NB,,,,,,,,,
S_alt_contig04869_RC,LOC_Os01g69040.2|13101.m07535|cDNA,,,,,,,,
S_alt_contig04871,LOC_Os07g48100.1|13107.m05138|cDNA,"PF00069,PF07714,PF03822",PTHR22982,KOG0583,,,AT5G58380.1,"CIPK10,PKS2,SIP1,SNRK3.8",SOS3-interacting protein 1
S_alt_contig04875,LOC_Os04g42140.1|13104.m04150|cDNA,"PF02854,PF02847",PTHR23253,KOG0401,,K03260,AT5G57870.2,eIFiso4G1,MIF4G domain-containing protein / MA3 domain-containing protein
S_alt_contig04877_NB,,,,,,,,,
S_alt_contig04880,LOC_Os03g15890.3|13103.m01873|cDNA,,,,,,,,
S_alt_contig04881,LOC_Os01g69040.2|13101.m07535|cDNA,,,,,,,,
S_alt_contig04884_RC,"LOC_Os05g07300.1|13105.m00801|cDNA serine/threonine-protein kinase receptor precursor, putative, expressed","PF01453,PF00954,PF08276,PF07714,PF00069",PTHR23258,KOG1187,,,AT2G19130.1,,S-locus lectin protein kinase family protein
S_alt_contig04886_RC,"LOC_Os09g26830.1|13109.m02595|cDNA lung seven transmembrane domain containing protein, putative, expressed",PF06814,PTHR21229,KOG2568,,,AT1G72480.1,,Lung seven transmembrane receptor family protein
S_alt_contig04890,LOC_Os09g25320.1|13109.m02421|cDNA,"PF11976,PF00240",PTHR10666,KOG0005,,,AT1G31340.1,"ATRUB1,NEDD8,RUB1",related to ubiquitin 1
S_alt_contig04892,"LOC_Os10g38870.1|13110.m03540|cDNA heavy metal-associated domain containing protein, expressed",PF00403,PTHR22814,KOG1603,,,AT1G01490.1,,Heavy metal transport/detoxification superfamily protein 
S_alt_contig04896,LOC_Os09g07020.2|13109.m00544|cDNA,PF03171,PTHR10209,KOG0143,,K06892,AT3G50210.1,,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
S_alt_contig04902_RC,"LOC_Os01g07310.4|13101.m14990|cDNA transporter-related, putative, expressed",,PTHR11132,,,,AT1G06890.1,,nodulin MtN21 /EamA-like transporter family protein
S_alt_contig04905_RC,"LOC_Os06g50030.1|13106.m05373|cDNA CAMK_CAMK_like.30 - CAMK includes calcium/calmodulin depedent protein kinases, expressed","PF00069,PF07714,PF06293",PTHR22982,KOG0032,2.7.1.-,K00924,AT2G46700.1,"ATCRK3,CRK3",CDPK-related kinase 3
S_alt_contig04906,LOC_Os04g52000.1|13104.m05322|cDNA,PF00481,PTHR13832,KOG0698,,,AT4G28400.1,,Protein phosphatase 2C family protein
S_alt_contig04907,LOC_Os02g10130.1|13102.m01121|cDNA,PF07986,PTHR16052,KOG4416,,,AT3G57890.1,,Tubulin binding cofactor C domain-containing protein
S_alt_contig04909_RC,LOC_Os12g34094.1|13112.m08818|cDNA,PF00361,PTHR22773,,1.6.5.3,K03881,ATMG00580.1,,NADH dehydrogenase subunit 4
S_alt_contig04910,LOC_Os02g46510.1|13102.m05223|cDNA,PF00928,PTHR11998,KOG0938,,K11826,AT5G46630.1,,Clathrin adaptor complexes medium subunit family protein
S_alt_contig04911_RC,LOC_Os04g56530.1|13104.m05890|cDNA,"PF00069,PF07714",PTHR22986,KOG0198,,,AT3G13530.1,"MAP3KE1,MAPKKK7",mitogen-activated protein kinase kinase kinase 7
S_alt_contig04917,LOC_Os02g54160.1|13102.m06202|cDNA,PF00847,,,,K09286,AT1G53910.1,RAP2.12,related to AP2 12
S_alt_contig04918_RC,"LOC_Os01g56490.1|13101.m05977|cDNA ubiquitin carboxyl-terminal hydrolase, putative, expressed","PF00917,PF00443,PF12436",PTHR10420,KOG1863,,,AT3G11910.1,UBP13,ubiquitin-specific protease 13
S_alt_contig04920_NB,,,,,,,,,
S_alt_contig04924_NB,,,,,,,,,
S_alt_contig04925_RC,LOC_Os05g46720.2|13105.m04994|cDNA,"PF03765,PF00650",PTHR23324,KOG1471,,,AT2G21520.1,,Sec14p-like phosphatidylinositol transfer family protein
S_alt_contig04927_RC,LOC_Os12g12360.1|13112.m01303|cDNA,"PF07145,PF05383",PTHR22792,KOG1855,,,AT2G43970.1,,RNA-binding protein
S_alt_contig04928_RC,"LOC_Os09g39870.1|13109.m04010|cDNA 2-phosphoglycerate kinase-related, putative, expressed",,,,2.7.2.-,K05715,AT5G60760.1,,P-loop containing nucleoside triphosphate hydrolases superfamily protein
S_alt_contig04930_RC,"LOC_Os06g13820.1|13106.m01526|cDNA dynamin, putative, expressed","PF00350,PF01031,PF00169,PF02212",PTHR11566,KOG0446,,,AT1G59610.1,"ADL3,CF1,DL3,DRP2B",dynamin-like 3
S_alt_contig04932_NB,,,,,,,,,
S_alt_contig04940,LOC_Os03g53630.1|13103.m05858|cDNA,PF00628,PTHR22664,,,,AT5G36740.1,,Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein
S_alt_contig04942,"LOC_Os11g13990.1|13111.m01430|cDNA AAA-type ATPase family protein, putative, expressed","PF05496,PF00004,PF12169",PTHR11669,KOG0989,,,AT1G14460.1,,AAA-type ATPase family protein
S_alt_contig04943_RC,LOC_Os03g08060.1|13103.m30165|cDNA,,,,,,,,
S_alt_contig04946,LOC_Os10g32680.1|13110.m02855|cDNA expressed protein,,,,,,AT1G07040.1,,
S_alt_contig04949,LOC_Os05g34270.1|13105.m03563|cDNA,"PF00560,PF00069,PF07714",PTHR23258,KOG1187,,,AT5G48380.1,BIR1,BAK1-interacting receptor-like kinase 1
S_alt_contig04950_RC,LOC_Os06g08730.1|13106.m00918|cDNA,,PTHR19378,,,,AT5G48520.1,,
S_alt_contig04951_NB,,,,,,,,,
S_alt_contig04953_RC,LOC_Os09g33980.1|13109.m03402|cDNA,"PF01695,PF07728,PF00004,PF07724,PF00439",PTHR23069,KOG0732,,,AT1G05910.1,,cell division cycle protein 48-related / CDC48-related
S_alt_contig04954_RC,"LOC_Os09g12560.1|13109.m01138|cDNA ferrochelatase-2, chloroplast precursor, putative, expressed",PF00762,PTHR11108,KOG1321,4.99.1.1,K01772,AT5G26030.1,"ATFC-I,FC-I,FC1",ferrochelatase 1
S_alt_contig04958,"LOC_Os02g58560.1|13102.m06782|cDNA 1,3-beta-glucan synthase component, putative, expressed",PF02364,,,,,AT5G13000.1,"ATGSL12,gsl12",glucan synthase-like 12
S_alt_contig04961_NB,,,,,,,,,
S_alt_contig04962_RC,LOC_Os05g43570.1|13105.m04590|cDNA,"PF00069,PF07714,PF00433",PTHR22985,KOG0605,,,AT4G14350.1,,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein"
S_alt_contig04963,LOC_Os06g46890.2|13106.m04960|cDNA,,,,,,AT3G21810.1,,Zinc finger C-x8-C-x5-C-x3-H type family protein
S_alt_contig04964,LOC_Os04g40950.1|13104.m04007|cDNA,"PF00044,PF02800",PTHR10836,KOG0657,1.2.1.12,K00134,AT1G13440.1,"GAPC-2,GAPC2",glyceraldehyde-3-phosphate dehydrogenase C2
S_alt_contig04966,LOC_Os07g01090.2|13107.m00012|cDNA,PF01490,PTHR22950,KOG1303,,,AT2G39890.1,"ATPROT1,PROT1",proline transporter 1
S_alt_contig04967,LOC_Os07g01090.2|13107.m00012|cDNA,PF01490,PTHR22950,KOG1303,,,AT2G39890.1,"ATPROT1,PROT1",proline transporter 1
S_alt_contig04969,LOC_Os04g41260.1|13104.m04048|cDNA,"PF03486,PF01946,PF00070,PF01266,PF00890,PF01593",PTHR10742,KOG1276,1.3.3.4,K00231,AT5G14220.1,"HEMG2,MEE61,PPO2",Flavin containing amine oxidoreductase family
S_alt_contig04975_NB,,,,,,,,,
S_alt_contig04976,LOC_Os02g49800.1|13102.m05654|cDNA,PF00026,PTHR13683,KOG1339,,,AT1G49050.1,,Eukaryotic aspartyl protease family protein
S_alt_contig04977,LOC_Os11g01875.5|13111.m09183|cDNA,PF02450,,,,,AT2G44970.1,,alpha/beta-Hydrolases superfamily protein
S_alt_contig04978,LOC_Os11g01875.5|13111.m09183|cDNA,PF02450,,,,,AT2G44970.1,,alpha/beta-Hydrolases superfamily protein
S_alt_contig04980,"LOC_Os05g06440.1|13105.m00689|cDNA dnaJ homolog subfamily B member 11 precursor, putative, expressed","PF00226,PF01556",PTHR11821,KOG0713,,K09517,AT3G62600.1,"ATERDJ3B,ERDJ3B",DNAJ heat shock family protein
S_alt_contig04983_RC,LOC_Os08g25624.1|13108.m02631|cDNA,"PF08449,PF00892,PF03151",PTHR11132,KOG1441,,,AT5G33320.1,"ARAPPT,CUE1,PPT",Glucose-6-phosphate/phosphate translocator-related
S_alt_contig04984_RC,LOC_Os01g73514.1|13101.m08020|cDNA,"PF05378,PF01968,PF02538",PTHR11365,KOG1939,3.5.2.9,K01469,AT5G37830.1,OXP1,oxoprolinase 1
S_alt_contig04985,LOC_Os06g21560.1|13106.m02308|cDNA,PF05600,PTHR14894,KOG2607,,,AT5G06830.1,,
S_alt_contig04987_RC,LOC_Os01g67510.1|13101.m07337|cDNA,"PF00154,PF08423,PF06745",PTHR22942,KOG1433,,K03553,AT2G19490.1,,recA DNA recombination family protein
S_alt_contig04988,"LOC_Os03g60930.1|13103.m06695|cDNA RNA recognition motif containing protein, putative",PF00076,PTHR10432,KOG0127,,,AT2G21440.1,,RNA-binding (RRM/RBD/RNP motifs) family protein
S_alt_contig04990,"LOC_Os01g67510.1|13101.m07337|cDNA recA protein, putative, expressed","PF00154,PF08423,PF06745",PTHR22942,KOG1433,,K03553,AT2G19490.1,,recA DNA recombination family protein
S_alt_contig04991_NB,,,,,,,,,
S_alt_contig04992,"LOC_Os05g47930.1|13105.m05080|cDNA OsQSOXL1  quiescin-sulfhydryl oxidase-like OsQSOXL1, expressed","PF00085,PF04777",PTHR22897,KOG1731,,,AT1G15020.2,"ATQSOX1,QSO2,QSOX1",quiescin-sulfhydryl oxidase 1
S_alt_contig04993_RC,"LOC_Os03g21550.1|13103.m02582|cDNA eukaryotic translation initiation factor 2 subunit beta, putative, expressed",PF01873,PTHR23001,KOG2768,,,AT5G20920.1,"EIF2 BETA,EMB1401",eukaryotic translation initiation factor 2 beta subunit
S_alt_contig04994,LOC_Os04g08310.1|13104.m00748|cDNA,,,,,,AT2G45980.1,,
S_alt_contig04997_RC,LOC_Os09g01000.1|13109.m00003|cDNA expressed protein,,,,,,,,
S_alt_contig04998,LOC_Os02g02424.2|13102.m00180|cDNA,,PTHR11389,,,,AT1G72050.2,TFIIIA,transcription factor IIIA
S_alt_contig04999,LOC_Os02g02424.2|13102.m00180|cDNA,,PTHR11389,,,,AT1G72050.2,TFIIIA,transcription factor IIIA
S_alt_contig05000,"LOC_Os02g30180.3|13102.m03291|cDNA ZOS2-07 - C2H2 zinc finger protein, expressed","PF00627,PF09409",PTHR13020,KOG2699,,,AT1G04850.1,,ubiquitin-associated (UBA)/TS-N domain-containing protein
S_alt_contig05009_RC,"LOC_Os06g41010.4|13106.m04278|cDNA zinc finger A20 and AN1 domain-containing stress-associated protein, putative, expressed","PF01754,PF01428",PTHR10634,KOG3173,,,AT1G51200.1,,A20/AN1-like zinc finger family protein
S_alt_contig05011,"LOC_Os04g16866.1|13104.m11743|cDNA photosystem II reaction center protein K precursor, putative, expressed",PF02533,,,,K02712,ATCG00070.1,,photosystem II reaction center protein K precursor
S_alt_contig05012,LOC_Os01g17214.1|13101.m01930|cDNA,"PF07690,PF00083",PTHR10074,KOG2615,,,AT3G43790.1,ZIFL2,zinc induced facilitator-like 2
S_alt_contig05013,LOC_Os01g17214.1|13101.m01930|cDNA,"PF07690,PF00083",PTHR10074,KOG2615,,,AT3G43790.1,ZIFL2,zinc induced facilitator-like 2
S_alt_contig05014_RC,"LOC_Os07g08960.1|13107.m00898|cDNA RNA recognition motif containing protein, expressed","PF00076,PF00098",PTHR10432,KOG0107,,,AT5G04280.1,,RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain
S_alt_contig05015,LOC_Os01g46810.1|13101.m04815|cDNA,,,KOG4674,,,,,
S_alt_contig05017_RC,LOC_Os11g21804.2|13111.m02103|cDNA,,,,,,,,
S_alt_contig05020,LOC_Os01g03820.1|13101.m00333|cDNA,PF00168,PTHR10024,KOG1030,,,AT3G18370.1,"ATSYTF,NTMC2T3,NTMC2TYPE3,SYTF",C2 domain-containing protein
S_alt_contig05021,"LOC_Os06g21560.1|13106.m02308|cDNA CDK5RAP3, putative, expressed",PF05600,PTHR14894,KOG2607,,,AT5G06830.1,,
S_alt_contig05025,LOC_Os01g61720.6|13101.m06590|cDNA,PF00612,,,,,AT5G03040.1,iqd2,IQ-domain 2
S_alt_contig05027_RC,"LOC_Os07g26940.1|13107.m02673|cDNA ORM1, putative, expressed",PF04061,PTHR12665,KOG3319,,,AT1G01230.1,,ORMDL family protein
S_alt_contig05033_RC,"LOC_Os12g03810.2|13112.m00343|cDNA CAMK_KIN1/SNF1/Nim1_like.37 - CAMK includes calcium/calmodulin depedent protein kinases, expressed","PF00069,PF07714,PF03822",PTHR22982,KOG0583,,,AT2G26980.4,"CIPK3,SnRK3.17",CBL-interacting protein kinase 3
S_alt_contig05034,LOC_Os04g52000.1|13104.m05322|cDNA,PF00481,PTHR13832,KOG0698,,,AT4G28400.1,,Protein phosphatase 2C family protein
